account,opportunity_id,sales_agent,deal_stage,product,close_date,close_value,created_on
Toughzap,KYM1G1E2,Zane Levy,Won,GTXBasic,2017-09-16,654.0,2017-07-22
,XV7RKFOR,Hayden Neloms,In_Progress,MGRPFU,,,2017-06-23
Konex,EEWG2YY8,Violet Mclelland,Won,GTXBasic,2017-07-18,603.0,2017-05-01
Wayne Enterprises,SW40Z0JE,Zane Levy,Lost,MGRPFS,2017-03-24,0.0,2017-03-20
,KEEIZT29,Darcel Schlecht,Lost,GTXBasic,2017-08-08,0.0,2017-05-12
Rundofase,ONVTEFYN,Markita Hansen,Won,GTXPlusBasic,2017-06-08,1157.0,2017-04-15
Y-corporation,BVGIW17V,Violet Mclelland,Won,GTXBasic,2017-04-05,387.0,2017-02-13
Sumace,UB9EWQLF,Darcel Schlecht,Won,GTXBasic,2017-12-11,527.0,2017-10-09
Ganjaflex,ZYYVYTU5,Cecily Lampkin,Won,MGRPFU,2017-05-29,3372.0,2017-03-22
Newex,WPU2CPPG,Kami Bicknell,Won,GTXPro,2017-08-10,6567.0,2017-06-11
,OURJVPWU,Darcel Schlecht,In_Progress,GTXBasic,,,2017-12-29
Initech,ABLSEYJ7,Marty Freudenburg,Won,GTXPlusBasic,2017-08-24,1080.0,2017-06-12
,6MB0AU4C,Niesha Huffines,In_Progress,GTXPlusBasic,,,2017-11-15
Scotfind,3VOVZ48P,Cecily Lampkin,Won,MGRPFU,2017-06-02,4738.0,2017-06-01
,P1C23CQS,Boris Faz,Lost,GTXPlusPro,2017-04-30,0.0,2017-02-17
,Y1I2YT7N,Donn Cantrell,Lost,MGRPFS,2017-03-12,0.0,2017-01-28
Zathunicon,XCEPTAHC,Rosalina Dieter,In_Progress,GTXPlusPro,,,2017-01-10
,UYJW8MTR,Marty Freudenburg,Lost,GTXBasic,2017-05-01,0.0,2017-04-14
Labdrill,73HQFKB2,Niesha Huffines,Won,GTXPlusBasic,2017-11-01,2093.0,2017-08-19
Xx-zobam,IW4XMV5V,Daniell Hammack,In_Progress,GTXPro,,,2017-04-17
,NNIL74A1,Corliss Cosme,In_Progress,GTXBasic,,,2017-09-22
Ollivander's Wand Shop,33MRM5PC,Darcel Schlecht,Won,GTXPlusBasic,2017-12-19,1420.0,2017-09-11
Green-Plus,3ATF9184,Moses Frase,Won,MGRPFU,2017-07-17,4256.0,2017-06-10
Silis,6V75VZ2Z,Kami Bicknell,Won,GTXPro,2017-12-19,4236.0,2017-12-13
Toughzap,47AXNZ5P,Kami Bicknell,Won,GTXPro,2017-07-15,4882.0,2017-04-29
Stanredtax,Z8WWI0Z7,Rosalina Dieter,Won,MGRPFS,2017-11-03,58.0,2017-08-09
,MSLX09QR,Wilburn Farren,Lost,GTXPlusPro,2017-11-25,0.0,2017-11-05
,42IOI28T,Jonathan Berthelot,In_Progress,GTXPlusPro,,,2017-05-11
Faxquote,AUXSQGKI,Niesha Huffines,Lost,GTXBasic,2017-12-27,0.0,2017-11-20
Sunnamplex,G55KQAWS,Violet Mclelland,Won,GTXPlusBasic,2017-05-25,979.0,2017-02-26
,BMM2Y7NF,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-08-07
,H374P85D,Donn Cantrell,Lost,GTXPlusPro,2017-03-30,0.0,2017-03-22
Cheers,O50GKHXC,Zane Levy,Won,GTXPlusPro,2017-08-29,6501.0,2017-07-12
,XQ5G055M,Kami Bicknell,In_Progress,GTXBasic,,,2017-11-28
Donware,FX88ZWJU,Kary Hendrixson,Won,GTXBasic,2017-09-19,550.0,2017-07-27
Labdrill,0J9IMPNK,Versie Hillebrand,Won,GTXPlusBasic,2017-11-24,1088.0,2017-09-29
,UX7BLEUT,Kami Bicknell,Lost,GTXPlusBasic,2017-10-21,0.0,2017-08-04
Vehement Capital Partners,MNC2LM6K,Zane Levy,Won,GTXBasic,2017-10-21,755.0,2017-07-27
,3WKH45DR,Maureen Marcano,Lost,GTXPlusBasic,2017-09-12,0.0,2017-07-27
Ontomedia,TSTNKX0U,Markita Hansen,In_Progress,GTXBasic,,,2017-08-08
Zencorporation,KKP4ECAS,Marty Freudenburg,Won,MGRPFS,2017-12-30,76.0,2017-10-03
Kinnamplus,TOPI81V3,Darcel Schlecht,Lost,GTXPro,2017-06-23,0.0,2017-03-24
Massive Dynamic,N5V0AP23,Jonathan Berthelot,In_Progress,GTXPlusBasic,,,2017-12-26
Rantouch,3Y37F886,Gladys Colclough,In_Progress,GTXPro,,,2017-03-05
,CXTD8FB2,Maureen Marcano,Lost,MGRPFS,2017-07-30,0.0,2017-05-23
Ontomedia,7SC4F7MI,Violet Mclelland,Won,MGRPFU,2017-06-16,3071.0,2017-05-04
,5JD1C415,Cassey Cress,In_Progress,GTXPro,,,2017-09-07
Isdom,9P11QHXE,Zane Levy,Won,GTXPlusPro,2017-10-24,6892.0,2017-10-16
Inity,Z1HF1LJQ,Darcel Schlecht,Won,GTXPro,2017-05-27,4477.0,2017-05-20
Doncon,MLQ1Y3JE,Hayden Neloms,Won,MGRPFU,2017-09-10,3509.0,2017-08-18
Labdrill,3ULQ1XGJ,Darcel Schlecht,Won,GTXBasic,2017-09-20,694.0,2017-08-03
,URTHGIKC,Gladys Colclough,In_Progress,GTXPlusBasic,,,2017-03-23
,OLG693NW,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-12-09
,8H6TN3D9,Darcel Schlecht,Lost,GTXPro,2017-10-20,0.0,2017-09-02
Hatfan,EYESSKVV,Markita Hansen,Won,MGRPFU,2017-03-19,5138.0,2017-01-12
,FV9RFJZN,Corliss Cosme,Lost,MGRPFU,2017-09-30,0.0,2017-08-05
Ganjaflex,PYT72WU5,Anna Snelling,Won,GTXPlusBasic,2017-04-22,1150.0,2017-03-24
Ontomedia,5WZSKTY7,Reed Clapper,Lost,GTXPro,2017-06-09,0.0,2017-04-23
Rundofase,CJ5PFPY0,Markita Hansen,Won,GTXPlusPro,2017-12-26,7476.0,2017-09-30
Xx-holding,ULBND29T,Hayden Neloms,Won,GTXPlusBasic,2017-07-20,1377.0,2017-05-26
,SO56WNM0,Hayden Neloms,In_Progress,GTXPlusBasic,,,2017-12-07
Lexiqvolax,7U0F34CK,Jonathan Berthelot,Won,MGRPFS,2017-08-07,61.0,2017-05-10
,HM53THBV,Marty Freudenburg,In_Progress,GTXBasic,,,2017-11-14
Lexiqvolax,GNIX0C1M,Darcel Schlecht,Won,GTXBasic,2017-10-19,601.0,2017-07-22
Scottech,WG8B5TFM,Daniell Hammack,Lost,GTXPro,2017-12-17,0.0,2017-11-05
Bioplex,6HDJ59CX,Jonathan Berthelot,Lost,GTXPlusBasic,2017-08-02,0.0,2017-05-09
,KTUVSP7A,Zane Levy,In_Progress,GTXBasic,,,2017-12-20
Groovestreet,Q05VTZER,Darcel Schlecht,Won,MGRPFS,2017-06-28,58.0,2017-03-19
Soylent Corp,Q0CK99G2,Gladys Colclough,Won,MGRPFS,2017-06-19,65.0,2017-05-22
Zumgoity,U8N7BX7D,Cassey Cress,Lost,GTXBasic,2017-06-09,0.0,2017-03-05
,ECF9LS4I,Daniell Hammack,In_Progress,GTXBasic,,,2017-09-09
Wayne Enterprises,ZX190KTT,Zane Levy,Won,MGRPFU,2017-08-28,4091.0,2017-07-08
Massive Dynamic,LOOIRE1M,Daniell Hammack,Won,GTXBasic,2017-04-12,930.0,2017-02-22
,5C0IP0GB,Markita Hansen,In_Progress,GTXPlusPro,,,2017-11-26
,ZOOJA6OH,Kary Hendrixson,In_Progress,GTXPlusBasic,,,2017-12-31
Warephase,YIE5ENNB,Reed Clapper,Won,GTXPlusBasic,2017-09-03,1449.0,2017-08-18
Sonron,0IU4YTGV,Violet Mclelland,In_Progress,MGRPFS,,,2017-07-24
Funholding,I7TFRSXU,Cassey Cress,Won,MGRPFU,2017-06-24,4358.0,2017-03-21
Cancity,TEBQX044,Maureen Marcano,Won,MGRPFS,2017-09-08,93.0,2017-08-02
,2Q9WLKDE,Gladys Colclough,In_Progress,MGRPFS,,,2017-10-05
Ron-tech,MZZSNMLB,Donn Cantrell,Lost,GTXPlusBasic,2017-12-26,0.0,2017-10-04
,ZLWYETCQ,Anna Snelling,In_Progress,GTXPlusPro,,,2017-07-01
,LFTP4J4L,Marty Freudenburg,In_Progress,GTXPro,,,2017-06-06
Sumace,I5XWRSMQ,Niesha Huffines,Won,GTXPlusBasic,2017-05-12,1327.0,2017-05-08
,R5K1J7JU,Daniell Hammack,Lost,MGRPFU,2017-09-24,0.0,2017-07-16
,AJNVKGMH,Maureen Marcano,In_Progress,GTXPlusPro,,,2017-10-26
,RKLYE9CI,Cassey Cress,In_Progress,GTXBasic,,,2017-08-16
Stanredtax,B3RIPKCL,Reed Clapper,Won,GTXBasic,2017-08-21,927.0,2017-08-10
Nam-zim,RTJIA5SG,Jonathan Berthelot,Won,MGRPFS,2017-04-25,67.0,2017-01-24
Duff Beer,10LC6MXF,Darcel Schlecht,Won,GTXBasic,2017-11-12,627.0,2017-08-22
,HYWT8AGA,Vicki Laflamme,Lost,MGRPFU,2017-09-23,0.0,2017-06-28
The New York Inquirer,82U5KMO4,Donn Cantrell,Lost,GTXPro,2017-09-28,0.0,2017-09-18
,EFOI805C,Reed Clapper,Lost,GTXPro,2017-05-04,0.0,2017-01-31
Hatfan,MXS6JI4L,Kami Bicknell,Won,MGRPFS,2017-07-16,94.0,2017-04-10
Newex,JHEVW9GR,Vicki Laflamme,Won,MGRPFS,2017-09-19,73.0,2017-09-08
Konex,6SWRCZBK,Cassey Cress,Won,GTXPro,2017-03-10,6375.0,2017-01-01
,CMFVYAYG,Garret Kinder,Lost,GTXPlusBasic,2017-07-23,0.0,2017-05-10
,MCJCLIJU,Niesha Huffines,In_Progress,MGRPFS,,,2017-04-13
Groovestreet,JAY9TF2R,Boris Faz,In_Progress,GTXPro,,,2017-09-15
Kan-code,MHZXUQBU,Niesha Huffines,Won,GTXBasic,2017-09-20,494.0,2017-07-27
Zotware,CDOPZR57,Kami Bicknell,Won,GTXBasic,2017-09-15,376.0,2017-05-16
,2D8V6ABD,Daniell Hammack,Lost,GTXPro,2017-09-28,0.0,2017-09-21
Soylent Corp,FP0VU55S,Niesha Huffines,Lost,GTXPlusPro,2017-06-21,0.0,2017-05-08
Genco Pura Olive Oil Company,4T4A09WA,Violet Mclelland,In_Progress,GTXBasic,,,2017-04-02
Ontomedia,TAI4IYO8,Violet Mclelland,Won,MGRPFS,2017-05-12,66.0,2017-05-10
Groovestreet,D4MIWHOD,Niesha Huffines,Won,GTXPlusBasic,2017-08-06,1339.0,2017-07-31
Domzoom,LM3FREUY,Gladys Colclough,Won,GTXBasic,2017-04-01,654.0,2017-01-06
Iselectrics,IVJEXKIG,Kami Bicknell,Won,GTXPlusBasic,2017-09-21,1015.0,2017-07-20
Kinnamplus,LW320J3B,Niesha Huffines,Won,GTXPlusBasic,2017-05-24,1360.0,2017-02-19
,ES4BSDNT,Gladys Colclough,Lost,GTXPlusBasic,2017-09-08,0.0,2017-07-21
Labdrill,0HADVU9Z,Moses Frase,In_Progress,GTXPlusBasic,,,2017-08-30
Wonka Industries,JVU9MUGH,Zane Levy,Won,GTXPlusBasic,2017-09-09,1155.0,2017-07-08
Zoomit,TL1KFI26,Niesha Huffines,Won,MGRPFS,2017-07-26,49.0,2017-07-20
Iselectrics,46VWQ591,Vicki Laflamme,Won,GTXPlusPro,2017-12-07,5419.0,2017-08-29
J-Texon,655HMGBX,Garret Kinder,Lost,GTXPlusPro,2017-09-23,0.0,2017-07-31
Treequote,95UNYTQH,Rosalina Dieter,Won,GTXPlusBasic,2017-09-11,947.0,2017-06-15
Dontechi,M5NOSVMN,Darcel Schlecht,Won,GTXBasic,2017-12-28,864.0,2017-08-08
,TNTM37J8,Wilburn Farren,Lost,MGRPFU,2017-06-20,0.0,2017-02-24
Betasoloin,GWL42WRP,Rosie Papadopoulos,Won,GTXPlusPro,2017-07-11,6466.0,2017-06-27
,J6QWZ5VC,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-04-09
Dalttechnology,B3LZV7Y1,Vicki Laflamme,Won,MGRPFU,2017-12-09,3173.0,2017-12-06
,K5115DBU,Darcel Schlecht,In_Progress,GTXPro,,,2017-07-21
Treequote,VKDM9TN7,Rosalina Dieter,Won,MGRPFS,2017-09-01,59.0,2017-08-21
Cancity,3IWNXP9T,Maureen Marcano,Won,GTXPlusPro,2017-08-29,6451.0,2017-08-13
,JH77GG8S,Corliss Cosme,Lost,GTXPlusBasic,2017-08-19,0.0,2017-07-28
Singletechno,131H3A5C,Rosalina Dieter,In_Progress,MGRPFS,,,2017-12-26
Scotfind,1N4R3VZS,Cecily Lampkin,Won,MGRPFU,2017-06-03,3380.0,2017-04-25
,84I2MSEJ,Daniell Hammack,Lost,GTXPlusPro,2017-06-01,0.0,2017-05-04
,2K6461MG,Kami Bicknell,Lost,GTXBasic,2017-12-23,0.0,2017-08-30
Stanredtax,0GDP32CM,Vicki Laflamme,Lost,MGRPFS,2017-05-28,0.0,2017-05-22
,PKHZ11TZ,Kary Hendrixson,Lost,GTXPlusPro,2017-09-03,0.0,2017-08-31
,0LW2VTIT,Maureen Marcano,In_Progress,MGRPFU,,,2017-12-15
Rantouch,GBJTDE2S,Corliss Cosme,Won,GTXPlusBasic,2017-09-10,978.0,2017-07-22
,A903QR2G,Zane Levy,Lost,GTXPlusBasic,2017-05-24,0.0,2017-05-15
Stanredtax,JRZK755W,Violet Mclelland,Lost,MGRPFS,2017-11-25,0.0,2017-10-11
Finhigh,EJ2OW7GZ,Darcel Schlecht,Won,MGRPFU,2017-10-06,5526.0,2017-08-02
Bioholding,3CNXKIBF,Gladys Colclough,Won,GTXPlusBasic,2017-04-19,1519.0,2017-02-18
,MOI8CUB3,Darcel Schlecht,In_Progress,GTXPlusBasic,,,2017-11-10
Newex,3NGLD9BP,Boris Faz,Won,GTXPlusBasic,2017-07-29,1136.0,2017-07-22
,3UN7IGKA,Jonathan Berthelot,In_Progress,MGRPFS,,,2017-10-06
,F1NUU0DV,Daniell Hammack,In_Progress,GTXBasic,,,2017-08-20
,CGY497QJ,Donn Cantrell,Lost,GTXPro,2017-11-30,0.0,2017-10-03
,I2DE6F8N,Corliss Cosme,Lost,GTXBasic,2017-12-07,0.0,2017-11-29
Streethex,30MQ9D9S,Niesha Huffines,Lost,GTXPlusBasic,2017-04-23,0.0,2017-02-25
Ollivander's Wand Shop,70M8SI0D,Niesha Huffines,Won,GTXPlusBasic,2017-10-23,1756.0,2017-08-09
Newex,6O6DVBGQ,Kami Bicknell,Lost,MGRPFS,2017-07-04,0.0,2017-04-13
,5I9OTC4N,Elease Gluck,Lost,MGRPFS,2017-07-19,0.0,2017-04-27
Ganjaflex,NV6FQTOL,Niesha Huffines,In_Progress,GTXBasic,,,2017-12-05
,U7KH8A9S,Anna Snelling,In_Progress,GTXPlusPro,,,2017-12-09
,KX0MENUJ,Darcel Schlecht,Lost,MGRPFU,2017-07-15,0.0,2017-05-28
Wayne Enterprises,V1ESJ69O,James Ascencio,Won,GTXPlusPro,2017-11-21,3925.0,2017-08-09
Toughzap,7GM4VMX7,Elease Gluck,Lost,GTXBasic,2017-11-17,0.0,2017-08-11
,7ST6JAZ2,Rosalina Dieter,In_Progress,MGRPFS,,,2017-06-22
,YJ4IPFUN,Vicki Laflamme,In_Progress,GTXBasic,,,2017-10-18
,3LE1986N,Reed Clapper,In_Progress,GTXPlusBasic,,,2017-10-27
,943ZRQT4,James Ascencio,In_Progress,GTXPlusPro,,,2017-12-18
Zoomit,FO55H30G,Moses Frase,Won,GTXPlusBasic,2017-04-22,1120.0,2017-04-05
,9CS70MKG,Kami Bicknell,Lost,GTXBasic,2017-04-02,0.0,2017-02-11
Wonka Industries,83HJOY1T,Zane Levy,Won,GTXBasic,2017-09-13,841.0,2017-08-03
Ollivander's Wand Shop,FQFNTFSY,Gladys Colclough,Won,MGRPFS,2017-09-29,69.0,2017-09-18
,1H85OJ49,Donn Cantrell,Lost,MGRPFU,2017-12-10,0.0,2017-10-31
,I200IA9C,Vicki Laflamme,In_Progress,MGRPFS,,,2017-07-21
,7ZTV74V1,Kary Hendrixson,In_Progress,GTXBasic,,,2017-03-30
Sumace,BN2Q1H9V,Marty Freudenburg,Won,GTXPro,2017-11-01,3510.0,2017-07-29
,JK5Z57FW,Darcel Schlecht,Lost,MGRPFS,2017-09-14,0.0,2017-06-27
Gekko & Co,R5P3IYDO,Donn Cantrell,Won,GTXPro,2017-05-21,7905.0,2017-04-04
Betasoloin,W10QB2VD,Daniell Hammack,Won,GTXBasic,2017-10-23,679.0,2017-08-19
Sterling Cooper,6KLJULB9,Elease Gluck,In_Progress,MGRPFU,,,2017-12-31
Betatech,VNRXFKLK,Daniell Hammack,Lost,GTXPro,2017-05-26,0.0,2017-04-05
,WJC6QVOY,Donn Cantrell,In_Progress,GTXPro,,,2016-12-18
Initech,8HGCE5IV,Lajuana Vencill,Won,GTXPro,2017-06-03,4504.0,2017-04-16
Dalttechnology,E6IKIFTT,Boris Faz,Won,GTXPlusBasic,2017-04-20,993.0,2017-04-08
Gekko & Co,V1T0QJR3,Corliss Cosme,Won,GTXBasic,2017-09-08,646.0,2017-08-18
Green-Plus,PBOL0M6O,Gladys Colclough,Lost,GTXPlusBasic,2017-06-14,0.0,2017-03-04
Goodsilron,UJ3SFFSD,Darcel Schlecht,Won,GTXBasic,2017-10-08,643.0,2017-10-07
Cheers,FL3AXVC8,Kary Hendrixson,Lost,GTXBasic,2017-04-22,0.0,2017-02-10
Yearin,8N3K2G3D,Daniell Hammack,Won,GTXPlusPro,2017-11-07,6190.0,2017-07-26
Sonron,T7GR803I,Hayden Neloms,Won,GTXPlusBasic,2017-10-05,1010.0,2017-09-21
,KI9C7UUE,Kary Hendrixson,In_Progress,GTXPlusBasic,,,2017-09-12
Y-corporation,O8QDJKJI,Garret Kinder,Won,MGRPFU,2017-06-26,4786.0,2017-06-16
Silis,K5KZPO5E,Zane Levy,Won,GTXPlusBasic,2017-06-05,1144.0,2017-03-26
Newex,SC77YH03,Kami Bicknell,Lost,GTXBasic,2017-08-25,0.0,2017-05-22
Conecom,5X65B384,Boris Faz,Won,GTXPlusPro,2017-10-10,6542.0,2017-08-06
,KJXS616I,Wilburn Farren,In_Progress,GTXPlusPro,,,2017-08-28
Bioplex,ZG5ELN9F,Moses Frase,Won,GTXPlusBasic,2017-06-29,1119.0,2017-06-17
Ganjaflex,QB94MLD8,Jonathan Berthelot,Won,GTXBasic,2017-11-12,666.0,2017-09-28
Silis,6ZN550CF,Anna Snelling,Won,GTXPlusBasic,2017-05-19,1255.0,2017-04-07
Dontechi,77X3JE4K,Vicki Laflamme,In_Progress,MGRPFU,,,2017-08-13
Xx-zobam,9YPUIS55,Jonathan Berthelot,Won,GTXBasic,2017-12-10,598.0,2017-09-07
Plusstrip,UV5L3ZXG,Vicki Laflamme,Won,GTXPlusPro,2017-12-24,8420.0,2017-12-06
Nam-zim,M2NUGAPB,Cecily Lampkin,Won,MGRPFU,2017-08-07,3095.0,2017-04-30
Iselectrics,5I5F3FQX,Kami Bicknell,Won,MGRPFS,2017-06-23,76.0,2017-03-19
Initech,95FO6N38,Lajuana Vencill,Won,MGRPFU,2017-12-07,4967.0,2017-09-11
,OLN2WAWB,Markita Hansen,Lost,MGRPFS,2017-10-06,0.0,2017-07-23
Kan-code,TCGN48IU,Lajuana Vencill,Won,GTXPlusBasic,2017-12-18,1534.0,2017-08-20
Cheers,7986CNCN,Vicki Laflamme,Won,MGRPFU,2017-06-29,4330.0,2017-03-08
Massive Dynamic,DYCAS95P,Violet Mclelland,Won,MGRPFS,2017-08-28,51.0,2017-08-16
,DIQLW1RJ,Jonathan Berthelot,Lost,GTXBasic,2017-09-30,0.0,2017-08-08
Bluth Company,AN16PUJV,Elease Gluck,Won,MGRPFU,2017-04-20,2989.0,2017-04-12
Lexiqvolax,2XUVK5WJ,Lajuana Vencill,Won,GTXPlusBasic,2017-05-17,1351.0,2017-03-18
The New York Inquirer,0D8Y6FSV,Donn Cantrell,Won,GTXBasic,2017-06-28,565.0,2017-04-03
,QZEKH9VT,Rosalina Dieter,Lost,GTXBasic,2017-07-06,0.0,2017-05-11
Inity,U2Z1VCLP,Cecily Lampkin,Won,MGRPFS,2017-07-26,86.0,2017-06-09
Goodsilron,04D02OOE,Gladys Colclough,Lost,GTXPro,2017-12-18,0.0,2017-09-24
,KBMBJNPN,Cecily Lampkin,In_Progress,MGRPFU,,,2017-10-10
,6MLJ5VD0,Rosalina Dieter,In_Progress,MGRPFU,,,2016-12-28
,MOK90W9S,Anna Snelling,In_Progress,GTXPlusBasic,,,2017-06-22
,WMAJX1WD,Markita Hansen,In_Progress,GTK500U,,,2017-10-08
Rantouch,VU6G7ZM0,Violet Mclelland,Won,MGRPFS,2017-08-28,59.0,2017-07-21
,7D9ZKXDG,James Ascencio,Lost,GTXBasic,2017-12-08,0.0,2017-09-25
,FT0VHH4X,Maureen Marcano,In_Progress,GTXPlusPro,,,2017-08-24
,QT41NKEU,Rosalina Dieter,In_Progress,GTXPlusBasic,,,2017-10-17
Plussunin,GP0R1KE6,Elease Gluck,Won,GTXBasic,2017-11-07,693.0,2017-09-13
,4U12CVV6,James Ascencio,Lost,GTXPlusPro,2017-04-05,0.0,2017-03-29
Vehement Capital Partners,QCMQX2UR,Reed Clapper,In_Progress,GTXBasic,,,2017-11-28
,B9SWJUIR,Reed Clapper,In_Progress,GTXPro,,,2017-12-04
,1Q7R2S3V,Darcel Schlecht,In_Progress,GTXPlusBasic,,,2017-06-08
Acme Corporation,SYNG4ICL,Corliss Cosme,Won,GTXBasic,2017-06-03,655.0,2017-03-10
,7BFXWXDA,Reed Clapper,In_Progress,MGRPFU,,,2017-05-19
Goodsilron,747HE7HX,Jonathan Berthelot,Won,GTXBasic,2017-10-25,667.0,2017-10-12
,B1FN0QT6,Daniell Hammack,Lost,GTXPro,2017-08-06,0.0,2017-07-24
,BX71DBMC,Darcel Schlecht,In_Progress,GTXPlusBasic,,,2017-08-03
Plussunin,RV8LA3KO,Vicki Laflamme,Won,GTXBasic,2017-09-04,679.0,2017-08-17
Mathtouch,T3SJLF4Y,Maureen Marcano,Won,GTXPlusBasic,2017-12-22,990.0,2017-08-19
,S5FWS76U,Kami Bicknell,Lost,GTXPlusPro,2017-08-13,0.0,2017-07-01
Silis,S77GHEXD,Zane Levy,Won,GTXPro,2017-07-03,6342.0,2017-06-28
,1KBQP0ZK,Lajuana Vencill,In_Progress,MGRPFS,,,2017-11-22
Zoomit,W99NHE2A,Corliss Cosme,In_Progress,GTXBasic,,,2017-11-03
,2O5BDU4D,Cecily Lampkin,In_Progress,GTXBasic,,,2017-03-07
,VPY755RH,Niesha Huffines,In_Progress,GTXPro,,,2017-10-13
Silis,TVLFU5LC,Marty Freudenburg,Won,GTXPlusBasic,2017-09-29,967.0,2017-08-09
Hooli,M4V58PTT,Donn Cantrell,Won,GTXPlusPro,2017-12-14,7381.0,2017-10-21
Soylent Corp,5FRO560W,Darcel Schlecht,Won,GTXPro,2017-07-11,4821.0,2017-04-12
Bluth Company,TXWTWZCH,Maureen Marcano,Lost,GTXPlusBasic,2017-09-05,0.0,2017-08-11
Lexiqvolax,HAAK58TH,Niesha Huffines,Won,GTXBasic,2017-06-24,668.0,2017-04-12
Singletechno,JM2B69IL,Lajuana Vencill,Won,GTXBasic,2017-09-09,448.0,2017-09-01
,P8GCGD7X,Markita Hansen,In_Progress,MGRPFS,,,2017-07-31
Scotfind,JM5MAW83,Darcel Schlecht,Won,GTXPro,2017-05-30,5579.0,2017-04-16
Genco Pura Olive Oil Company,P3GYHK4I,Corliss Cosme,Won,GTXPlusPro,2017-12-04,6614.0,2017-09-03
,ZARF6Z14,Gladys Colclough,In_Progress,GTXPlusBasic,,,2017-09-18
Vehement Capital Partners,FBI1BO0M,Markita Hansen,Won,GTXBasic,2017-10-02,753.0,2017-07-29
Conecom,PUP3GF2R,Rosie Papadopoulos,Won,GTXBasic,2017-09-17,784.0,2017-09-13
Xx-zobam,Y2WA2UYT,Darcel Schlecht,Won,MGRPFS,2017-11-29,61.0,2017-09-29
Zoomit,QVAU4CM8,Niesha Huffines,Won,GTXPlusBasic,2017-06-05,872.0,2017-03-15
Stanredtax,V5RBXPNH,Vicki Laflamme,Won,GTXPlusPro,2017-08-27,6999.0,2017-08-16
Singletechno,5AMWS8B8,Darcel Schlecht,Won,GTXPro,2017-08-01,3507.0,2017-07-26
,4YMR5CM9,Donn Cantrell,In_Progress,GTXBasic,,,2017-05-10
Plusstrip,BMOLZ3WY,Maureen Marcano,Won,GTXBasic,2017-12-17,842.0,2017-11-26
,PM540VZS,Violet Mclelland,Lost,MGRPFS,2017-12-29,0.0,2017-09-21
Umbrella Corporation,PQFNC5K3,Zane Levy,Won,GTXPro,2017-11-20,6009.0,2017-07-29
,06Q7SJBG,Jonathan Berthelot,In_Progress,GTXBasic,,,2017-02-28
,6PK9S6QB,Markita Hansen,In_Progress,MGRPFS,,,2017-06-25
Faxquote,FMSK50QH,Darcel Schlecht,Won,GTXBasic,2017-09-08,857.0,2017-06-04
dambase,TZML11IV,Hayden Neloms,Won,MGRPFS,2017-12-22,71.0,2017-12-12
,TTLF8FRU,Rosie Papadopoulos,In_Progress,GTXPro,,,2017-09-09
Hooli,LSFEGNWY,Marty Freudenburg,In_Progress,GTXPlusBasic,,,2017-07-31
Soylent Corp,2AFJSV6M,Darcel Schlecht,Won,GTXBasic,2017-08-25,553.0,2017-06-07
Konex,BB82S4QD,Marty Freudenburg,In_Progress,GTXPlusBasic,,,2017-06-23
,P4JHFJUE,Garret Kinder,In_Progress,GTXBasic,,,2017-04-11
,JLOFQLDA,Wilburn Farren,Lost,MGRPFU,2017-03-22,0.0,2017-03-04
Green-Plus,2BWMTE9R,Niesha Huffines,Won,GTXBasic,2017-12-17,759.0,2017-12-10
Zathunicon,UWWQHH42,Markita Hansen,Lost,MGRPFU,2017-06-22,0.0,2017-06-07
Umbrella Corporation,L8XNSJ4P,Hayden Neloms,Won,MGRPFS,2017-05-30,73.0,2017-03-09
,28HAVLUK,Hayden Neloms,In_Progress,MGRPFU,,,2017-08-23
,F7VDVFCQ,Niesha Huffines,Lost,MGRPFS,2017-04-19,0.0,2017-02-09
,0BJYE8PN,Gladys Colclough,Lost,MGRPFS,2017-08-24,0.0,2017-06-02
Zoomit,ZOHGENCM,Darcel Schlecht,Won,GTXPro,2017-12-06,5149.0,2017-12-04
Bioholding,EXFG5C6Y,Moses Frase,Won,GTXBasic,2017-05-19,562.0,2017-05-05
Finhigh,039IOC8K,Darcel Schlecht,Won,MGRPFS,2017-10-30,74.0,2017-10-27
Stanredtax,TUUJRBFO,Vicki Laflamme,In_Progress,GTXPro,,,2017-09-18
Domzoom,180WGL8Y,Darcel Schlecht,Won,GTXBasic,2017-11-23,609.0,2017-11-14
Initech,3EV4VYV3,Marty Freudenburg,Won,GTXBasic,2017-10-24,716.0,2017-10-20
Doncon,9QIWUN0J,Kami Bicknell,Won,MGRPFS,2017-12-21,53.0,2017-10-29
Ganjaflex,5STN1BWB,Marty Freudenburg,Won,MGRPFS,2017-09-17,84.0,2017-07-16
Fasehatice,QLH2RWMR,Marty Freudenburg,In_Progress,GTXPlusBasic,,,2017-11-19
,6H3M6N5K,Jonathan Berthelot,In_Progress,GTXPlusBasic,,,2017-06-21
Plexzap,GSLTUN5D,Violet Mclelland,Won,MGRPFS,2017-09-30,70.0,2017-07-14
Stanredtax,X44F3E6Z,Gladys Colclough,Lost,GTXPlusBasic,2017-09-27,0.0,2017-06-08
Cancity,VR1Q8BBK,Kami Bicknell,Won,GTXPlusBasic,2017-09-16,1219.0,2017-09-09
